Plot,DBH_11,DC_2011,Status_2011,DBH_17,Status_2017,DC_2017,Treatment,Treatment_Title,count,DDD,Growing.Space
uc1,8.4,,1,9.2,2,1,uc,Understory Thin Only,1,1,5.542
us1,88.4,,1,88.9,1,,us,Overstory Thin Only,1,0,54.526
uc1,174.2,,1,173.6,1,,uc,Understory Thin Only,1,0,85.978
uc1,10.4,,1,10.9,1,,uc,Understory Thin Only,1,0,1.199
uc3,7.7,,1,8.9,1,,uc,Understory Thin Only,1,0,17.725
uc3,7.8,,1,9.4,1,,uc,Understory Thin Only,1,0,25.811
uc3,33.9,,1,39.8,1,,uc,Understory Thin Only,1,0,95.191
us1,7.7,,1,8.3,2,2,us,Overstory Thin Only,1,1,88.959
us1,13.5,,1,15.3,1,,us,Overstory Thin Only,1,0,31.766
us1,24.2,,1,27.7,1,,us,Overstory Thin Only,1,0,15.469
uc1,18.2,,1,23.1,1,,uc,Understory Thin Only,1,0,26.942
uc3,14.2,,1,15.6,1,,uc,Understory Thin Only,1,0,21.612
uc1,12.4,,1,13.4,2,1,uc,Understory Thin Only,1,1,68.317
uc1,9.6,,1,10.6,2,2,uc,Understory Thin Only,1,1,10.217
uc3,23,,1,23.2,2,2,uc,Understory Thin Only,1,1,43.485
uc2,8.3,,1,10.5,1,,uc,Understory Thin Only,1,0,30.252
us1,20.3,,1,26.9,1,,us,Overstory Thin Only,1,0,90.66
uc3,13.2,,1,21.6,1,,uc,Understory Thin Only,1,0,148.432
uc1,19.3,,1,23,1,,uc,Understory Thin Only,1,0,2.853
uc1,6.2,,1,6.2,2,1,uc,Understory Thin Only,1,1,14.311
uc3,10.8,,1,12.8,1,,uc,Understory Thin Only,1,0,15.599
uc3,7.3,,1,10.8,1,,uc,Understory Thin Only,1,0,47.166
uc1,19,,1,19.4,2,1,uc,Understory Thin Only,1,1,3.574
uc3,32.3,,1,28.3,1,,uc,Understory Thin Only,1,0,82.995
uc1,17.8,,1,20.5,1,,uc,Understory Thin Only,1,0,18.336
uc2,23.3,,1,31,1,,uc,Understory Thin Only,1,0,65.757
uc3,22.8,,1,23.3,2,1,uc,Understory Thin Only,1,1,11.106
uc1,11.8,,1,18,1,,uc,Understory Thin Only,1,0,52.481
uc1,111.3,,1,115,1,,uc,Understory Thin Only,1,0,67.981
uc3,5.3,,1,5,2,2,uc,Understory Thin Only,1,1,11.023
uc3,18,,1,24.1,1,,uc,Understory Thin Only,1,0,51.108
uc1,26.6,,1,28.6,2,1,uc,Understory Thin Only,1,1,31.16
uc1,8.9,,1,9,2,2,uc,Understory Thin Only,1,1,28.357
uc3,22.5,,1,24.2,1,,uc,Understory Thin Only,1,0,0.768
uc3,170.5,,1,168.8,1,,uc,Understory Thin Only,1,0,6.387
uc2,28,,1,32,1,,uc,Understory Thin Only,1,0,64.229
uc1,26.5,,1,31.5,1,,uc,Understory Thin Only,1,0,8.134
uc3,43,,1,45.7,1,,uc,Understory Thin Only,1,0,6.431
us1,11.3,,1,13.5,1,,us,Overstory Thin Only,1,0,60.871
uc3,9,,1,10.9,1,,uc,Understory Thin Only,1,0,26.495
uc2,14.5,,1,16.4,1,,uc,Understory Thin Only,1,0,25.476
uc2,32.3,,1,38.4,1,,uc,Understory Thin Only,1,0,2.724
uc1,89.3,,1,90.4,2,1,uc,Understory Thin Only,1,1,55.968
uc1,10.5,,1,13.5,1,,uc,Understory Thin Only,1,0,57.289
uc3,7,,1,10.8,1,,uc,Understory Thin Only,1,0,14.806
uc3,25.1,,1,31.3,1,,uc,Understory Thin Only,1,0,35.257
uc3,19.5,,1,28.3,1,,uc,Understory Thin Only,1,0,35.715
uc3,6,,1,7.3,1,,uc,Understory Thin Only,1,0,11.834
uc3,19.1,,1,22.2,1,,uc,Understory Thin Only,1,0,3.65
uc3,5.5,,1,7.8,1,,uc,Understory Thin Only,1,0,13.038
uc3,8.3,,1,12.7,1,,uc,Understory Thin Only,1,0,21.887
uc2,25,,1,25.3,1,,uc,Understory Thin Only,1,0,44.911
uc3,33.7,,1,36.4,1,,uc,Understory Thin Only,1,0,7.37
uc3,26.9,,1,32.8,1,,uc,Understory Thin Only,1,0,77.377
uc1,12.5,,1,13.1,2,1,uc,Understory Thin Only,1,1,15.121
uc1,104.8,,1,105.8,1,,uc,Understory Thin Only,1,0,44.93
uc2,174.4,,1,178.2,1,,uc,Understory Thin Only,1,0,135.195
uc3,15.6,,1,21.3,1,,uc,Understory Thin Only,1,0,40.61
us1,58.7,,1,62.3,1,,us,Overstory Thin Only,1,0,155.919
uc3,6.6,,1,7.2,2,1,uc,Understory Thin Only,1,1,6.65
uc3,7.4,,1,10.9,1,,uc,Understory Thin Only,1,0,19.291
uc1,18.2,,1,21.8,1,,uc,Understory Thin Only,1,0,13.09
uc1,23.2,,1,26,1,,uc,Understory Thin Only,1,0,8.575
us1,11.6,,1,29.9,1,,us,Overstory Thin Only,1,0,131.644
uc3,31,,1,37.7,1,,uc,Understory Thin Only,1,0,17.097
uc3,12.3,,1,14.5,1,,uc,Understory Thin Only,1,0,21.069
uc1,16.1,,1,16.8,1,,uc,Understory Thin Only,1,0,116.441
uc3,16,,1,19.4,1,,uc,Understory Thin Only,1,0,42.778
uc2,26.1,,1,28.5,1,,uc,Understory Thin Only,1,0,13.092
uc1,89.6,,1,89.8,2,1,uc,Understory Thin Only,1,1,23.778
us1,36.5,,1,41.9,1,,us,Overstory Thin Only,1,0,90.489
uc1,124.1,,1,121.2,1,,uc,Understory Thin Only,1,0,60.502
uc1,16.1,,1,17.9,2,1,uc,Understory Thin Only,1,1,9.286
uc1,26.1,,1,28.4,2,1,uc,Understory Thin Only,1,1,23.944
us1,14,,1,16.3,2,1,us,Overstory Thin Only,1,1,15.034
uc2,6.7,,1,10.2,1,,uc,Understory Thin Only,1,0,37.919
uc1,5.7,,1,6,2,1,uc,Understory Thin Only,1,1,3.971
uc3,12,,1,15.6,1,,uc,Understory Thin Only,1,0,11.748
uc3,7.9,,1,11.2,1,,uc,Understory Thin Only,1,0,12.584
uc2,16,,1,22.9,1,,uc,Understory Thin Only,1,0,56.401
uc2,89.8,,1,94.2,2,2,uc,Understory Thin Only,1,1,63.031
uc1,12.1,,1,13.2,1,,uc,Understory Thin Only,1,0,24.54
uc2,12.3,,1,13.4,1,,uc,Understory Thin Only,1,0,63.359
uc3,107.4,,1,107,2,2,uc,Understory Thin Only,1,1,27.575
uc3,14.9,,1,19,1,,uc,Understory Thin Only,1,0,29.157
uc1,8.3,,1,8.1,2,3,uc,Understory Thin Only,1,1,16.164
uc3,31.8,,1,36.2,1,,uc,Understory Thin Only,1,0,4.276
us1,27.6,,1,32.5,1,,us,Overstory Thin Only,1,0,130.612
uc3,19.1,,1,23.7,1,,uc,Understory Thin Only,1,0,23.123
us1,29.2,,1,36.7,1,,us,Overstory Thin Only,1,0,58.9
uc1,13,,1,13.7,2,1,uc,Understory Thin Only,1,1,4.547
us1,28.4,,1,31.9,1,,us,Overstory Thin Only,1,0,60.05
uc2,9.6,,1,13.3,1,,uc,Understory Thin Only,1,0,80.945
uc1,19.3,,1,23.1,1,,uc,Understory Thin Only,1,0,69.948
uc1,15.1,,1,18.2,1,,uc,Understory Thin Only,1,0,19.58
uc3,6.7,,1,8.6,1,,uc,Understory Thin Only,1,0,4.575
uc1,12.3,,1,15.4,1,,uc,Understory Thin Only,1,0,88.95
uc2,35,,1,41.5,1,,uc,Understory Thin Only,1,0,24.893
uc3,5.6,,1,6.3,1,,uc,Understory Thin Only,1,0,10.195
uc3,28.2,,1,29.4,1,,uc,Understory Thin Only,1,0,52.936
uc2,29,,1,35.2,1,,uc,Understory Thin Only,1,0,101.407
uc3,14.4,,1,20.1,1,,uc,Understory Thin Only,1,0,13.117
uc2,9.6,,1,13.9,1,,uc,Understory Thin Only,1,0,37.744
uc1,6.9,,1,7.8,1,,uc,Understory Thin Only,1,0,33.207
uc2,27.5,,1,30.9,1,,uc,Understory Thin Only,1,0,6.165
uc2,22.1,,1,27.9,1,,uc,Understory Thin Only,1,0,25.475
uc1,18.7,,1,23.4,1,,uc,Understory Thin Only,1,0,4.085
uc3,14.7,,1,16,1,,uc,Understory Thin Only,1,0,4.666
uc1,6.2,,1,6,2,1,uc,Understory Thin Only,1,1,5.255
uc1,16.1,,1,18.2,1,,uc,Understory Thin Only,1,0,4.65
uc1,12.8,,1,15.6,1,,uc,Understory Thin Only,1,0,3.157
us1,11.1,,1,11.3,2,1,us,Overstory Thin Only,1,1,70.641
uc3,8.6,,1,11.8,1,,uc,Understory Thin Only,1,0,35.476
uc1,8.9,,1,9,2,1,uc,Understory Thin Only,1,1,4.154
uc3,144,,1,144.1,2,2,uc,Understory Thin Only,1,1,13.534
uc2,92.3,,1,92.8,2,2,uc,Understory Thin Only,1,1,43.919
uc1,24.9,,1,32.6,1,,uc,Understory Thin Only,1,0,43.257
uc1,27.3,,1,29,2,1,uc,Understory Thin Only,1,1,10.871
uc1,5.5,,1,5.8,2,1,uc,Understory Thin Only,1,1,0.69
uc1,11.3,,1,12.4,2,1,uc,Understory Thin Only,1,1,27.973
uc1,9.4,,1,9.7,2,1,uc,Understory Thin Only,1,1,1.637
uc2,116.6,,1,116.7,2,2,uc,Understory Thin Only,1,1,18.574
uc2,27.9,,1,28.3,2,2,uc,Understory Thin Only,1,1,31.08
uc3,8.3,,1,8.5,2,2,uc,Understory Thin Only,1,1,9.39
uc2,144,,1,146.7,1,,uc,Understory Thin Only,1,0,44.675
uc2,29,,1,35.2,1,,uc,Understory Thin Only,1,0,8.903
uc1,7.1,,1,9.1,2,1,uc,Understory Thin Only,1,1,166.227
uc3,8,,1,12.5,1,,uc,Understory Thin Only,1,0,31.642
uc1,31.6,,1,36.9,1,,uc,Understory Thin Only,1,0,92.176
us1,16.4,,1,19.1,1,,us,Overstory Thin Only,1,0,45.635
uc1,26.6,,1,23.4,1,,uc,Understory Thin Only,1,0,28.062
uc3,14.6,,1,18,1,,uc,Understory Thin Only,1,0,15.136
uc3,12.8,,1,16.8,1,,uc,Understory Thin Only,1,0,11.982
uc2,112.4,,1,122.5,1,,uc,Understory Thin Only,1,0,48.572
uc3,100.6,,1,105.6,1,,uc,Understory Thin Only,1,0,103.431
uc3,7.1,,1,8.2,1,,uc,Understory Thin Only,1,0,2.751
uc3,26.5,,1,31.3,1,,uc,Understory Thin Only,1,0,34.668
uc1,5.1,,1,5.2,1,,uc,Understory Thin Only,1,0,0.909
uc2,9.5,,1,13.2,1,,uc,Understory Thin Only,1,0,40.862
uc2,13.5,,1,19.4,1,,uc,Understory Thin Only,1,0,74.179
uc3,18.8,,1,22.3,1,,uc,Understory Thin Only,1,0,14.87
uc3,118.8,,1,122.1,2,2,uc,Understory Thin Only,1,1,87.085
us1,16.1,,1,17.9,1,,us,Overstory Thin Only,1,0,83.912
uc3,16,,1,17.3,1,,uc,Understory Thin Only,1,0,33.639
uc3,8.9,,1,13,1,,uc,Understory Thin Only,1,0,72.931
uc3,10.8,,1,15.3,1,,uc,Understory Thin Only,1,0,77.099
us1,15.1,,1,16.2,1,,us,Overstory Thin Only,1,0,2.707
uc2,10.3,,1,19.3,1,,uc,Understory Thin Only,1,0,33.357
uc3,15.5,,1,19.5,1,,uc,Understory Thin Only,1,0,13.304
uc1,16.5,,1,16.8,1,,uc,Understory Thin Only,1,0,52.729
uc3,14.6,,1,16.3,1,,uc,Understory Thin Only,1,0,3.672
uc3,18.2,,1,18.7,2,2,uc,Understory Thin Only,1,1,7.146
us1,26.8,,1,34.1,1,,us,Overstory Thin Only,1,0,35.576
uc3,8,,1,10.4,1,,uc,Understory Thin Only,1,0,5.185
uc3,21,,1,24.8,1,,uc,Understory Thin Only,1,0,4.816
uc3,16.8,,1,21.2,1,,uc,Understory Thin Only,1,0,12.289
us1,18.8,,1,22.8,1,,us,Overstory Thin Only,1,0,66.093
uc3,16.9,,1,17.7,1,,uc,Understory Thin Only,1,0,3.854
uc3,16.1,,1,18.2,1,,uc,Understory Thin Only,1,0,2.08
uc2,33.5,,1,41.4,1,,uc,Understory Thin Only,1,0,152.207
uc3,17.8,,1,20.2,2,2,uc,Understory Thin Only,1,1,8.682
us1,32.4,,1,26.9,1,,us,Overstory Thin Only,1,0,9.347
us1,26.8,,1,31.8,1,,us,Overstory Thin Only,1,0,11.207
uc2,13,,1,15.6,1,,uc,Understory Thin Only,1,0,69.309
us1,20.3,,1,26.5,1,,us,Overstory Thin Only,1,0,63.71
uc3,11.3,,1,13,1,,uc,Understory Thin Only,1,0,5.72
uc3,12.1,,1,13.2,2,1,uc,Understory Thin Only,1,1,32.011
uc3,10.8,,1,11.7,1,,uc,Understory Thin Only,1,0,5.762
uc3,30,,1,34.9,1,,uc,Understory Thin Only,1,0,9.7
uc2,14.8,,1,19.8,1,,uc,Understory Thin Only,1,0,13.62
uc3,7.3,,1,8.9,1,,uc,Understory Thin Only,1,0,8.041
uc3,15.2,,1,15.7,2,2,uc,Understory Thin Only,1,1,2.107
uc2,13.9,,1,19.3,1,,uc,Understory Thin Only,1,0,102.832
uc3,20.5,,1,25,2,1,uc,Understory Thin Only,1,1,4.019
uc3,123.5,,1,118.6,2,2,uc,Understory Thin Only,1,1,39.271
uc2,7.8,,1,11.2,1,,uc,Understory Thin Only,1,0,10.915
uc1,25.5,,1,26.6,1,,uc,Understory Thin Only,1,0,29.93
uc1,12.4,,1,19.5,1,,uc,Understory Thin Only,1,0,178.626
uc1,16.9,,1,20.5,1,,uc,Understory Thin Only,1,0,97.136
uc1,14,,1,18.8,1,,uc,Understory Thin Only,1,0,51.232
uc2,22.6,,1,27,1,,uc,Understory Thin Only,1,0,17.782
uc1,9.1,,1,6.2,2,1,uc,Understory Thin Only,1,1,26.691
uc3,28.4,,1,29.7,2,1,uc,Understory Thin Only,1,1,24.364
uc1,27.2,,1,30.1,1,,uc,Understory Thin Only,1,0,16.966
uc2,8.6,,1,13.8,1,,uc,Understory Thin Only,1,0,24.861
uc2,6.1,,1,10.2,1,,uc,Understory Thin Only,1,0,115.069
uc3,5.9,,1,9.8,1,,uc,Understory Thin Only,1,0,32.155
uc3,16.5,,1,17.5,2,2,uc,Understory Thin Only,1,1,14.353
uc3,20.5,,1,22,1,,uc,Understory Thin Only,1,0,6.726
uc3,25.5,,1,31,1,,uc,Understory Thin Only,1,0,16.047
uc3,18.7,,1,22.3,1,,uc,Understory Thin Only,1,0,11.682
uc1,23.9,,1,27.1,1,,uc,Understory Thin Only,1,0,17.479
us1,56.6,,1,59.9,1,,us,Overstory Thin Only,1,0,41.953
uc2,113.9,,1,114.5,2,1,uc,Understory Thin Only,1,1,12.98
uc2,15,,1,17.2,1,,uc,Understory Thin Only,1,0,4.989
us1,26.2,,1,27.7,2,1,us,Overstory Thin Only,1,1,67.019
uc2,11.1,,1,13.4,2,1,uc,Understory Thin Only,1,1,80.496
uc3,12.1,,1,14.4,1,,uc,Understory Thin Only,1,0,33.775
uc2,115.7,,1,117.2,1,,uc,Understory Thin Only,1,0,42.605
uc2,8.7,,1,8.4,1,,uc,Understory Thin Only,1,0,18.843
uc1,141.9,,1,144.1,1,,uc,Understory Thin Only,1,0,32.364
us1,26.7,,1,29.8,1,,us,Overstory Thin Only,1,0,23.159
uc2,14.8,,1,12.9,2,1,uc,Understory Thin Only,1,1,9.353
us1,83.2,,1,94.3,1,,us,Overstory Thin Only,1,0,120.773
uc1,10.5,,1,15.7,1,,uc,Understory Thin Only,1,0,102.024
uc3,23.3,,1,27.9,1,,uc,Understory Thin Only,1,0,27.053
uc2,149.8,,1,148.2,1,,uc,Understory Thin Only,1,0,148.476
us1,14.8,,1,18,1,,us,Overstory Thin Only,1,0,85.866
us1,170.3,,1,167.3,1,,us,Overstory Thin Only,1,0,144.575
uc2,30,,1,33.3,1,,uc,Understory Thin Only,1,0,24.244
uc3,82.9,,1,84.4,2,2,uc,Understory Thin Only,1,1,16.734
uc3,5.4,,1,8,1,,uc,Understory Thin Only,1,0,10.552
uc3,18.8,,1,24.5,1,,uc,Understory Thin Only,1,0,58.197
uc1,17.8,,1,18.5,2,1,uc,Understory Thin Only,1,1,15.632
uc3,155.4,,1,157.4,2,2,uc,Understory Thin Only,1,1,25.502
uc3,18.5,,1,12.8,2,1,uc,Understory Thin Only,1,1,77.168
uc2,21.9,,1,26.2,1,,uc,Understory Thin Only,1,0,24.711
uc3,145.5,,1,142.7,1,,uc,Understory Thin Only,1,0,19.963
uc2,25.7,,1,28.8,1,,uc,Understory Thin Only,1,0,9.32
uc2,13.3,,1,15.9,1,,uc,Understory Thin Only,1,0,4.781
us1,28.4,,1,33.3,1,,us,Overstory Thin Only,1,0,37.723
uc3,26.5,,1,21.9,1,,uc,Understory Thin Only,1,0,23.482
uc1,9.3,,1,10,2,1,uc,Understory Thin Only,1,1,5.069
uc1,25.7,,1,29,1,,uc,Understory Thin Only,1,0,47.715
us1,112.8,,1,111.3,1,,us,Overstory Thin Only,1,0,180.123
uc3,10,,1,12.2,1,,uc,Understory Thin Only,1,0,4.668
uc2,8.2,,1,12.2,1,,uc,Understory Thin Only,1,0,27.232
uc2,9,,1,14.2,1,,uc,Understory Thin Only,1,0,23.229
uc3,11.6,,1,12.4,2,2,uc,Understory Thin Only,1,1,7.682
uc2,8,,1,10.7,1,,uc,Understory Thin Only,1,0,12.465
uc3,13.2,,1,17,1,,uc,Understory Thin Only,1,0,12.002
uc3,19.4,,1,26,1,,uc,Understory Thin Only,1,0,37.731
uc3,21.6,,1,26.5,1,,uc,Understory Thin Only,1,0,25.087
uc2,9.9,,1,11.4,2,1,uc,Understory Thin Only,1,1,19.214
uc3,6,,1,6.1,2,1,uc,Understory Thin Only,1,1,7.475
uc3,26.1,,1,28.9,1,,uc,Understory Thin Only,1,0,15.015
uc2,33.2,,1,42.8,1,,uc,Understory Thin Only,1,0,63.028
uc2,17.6,,1,24.2,1,,uc,Understory Thin Only,1,0,46.124
uc1,36.4,,1,36.9,1,,uc,Understory Thin Only,1,0,29.594
us1,21.7,,1,26.7,1,,us,Overstory Thin Only,1,0,72.403
uc2,5,,1,7.8,1,,uc,Understory Thin Only,1,0,14.185
uc2,6.5,,1,8.5,1,,uc,Understory Thin Only,1,0,23.443
uc1,29.9,,1,32.3,1,,uc,Understory Thin Only,1,0,72.956
uc3,11.3,,1,15.4,1,,uc,Understory Thin Only,1,0,11.003
uc1,30.2,,1,35,1,,uc,Understory Thin Only,1,0,8.934
uc1,19.3,,1,24.2,1,,uc,Understory Thin Only,1,0,69.018
uc1,27.5,,1,42.2,1,,uc,Understory Thin Only,1,0,30.954
uc1,11.9,,1,16.2,1,,uc,Understory Thin Only,1,0,10.808
uc3,19.1,,1,23.8,1,,uc,Understory Thin Only,1,0,32.973
us1,29.8,,1,35.2,1,,us,Overstory Thin Only,1,0,36.727
uc1,89.9,,1,88.5,1,,uc,Understory Thin Only,1,0,44.731
uc1,17.4,,1,21.3,1,,uc,Understory Thin Only,1,0,54.443
uc2,24.4,,1,30.2,1,,uc,Understory Thin Only,1,0,37.045
uc3,16.4,,1,23.3,1,,uc,Understory Thin Only,1,0,18.549
uc1,14.9,,1,17,1,,uc,Understory Thin Only,1,0,16.655
uc2,9.5,,1,12.7,1,,uc,Understory Thin Only,1,0,19.307
uc2,19.7,,1,24.2,1,,uc,Understory Thin Only,1,0,27.694
uc2,13.9,,1,16.8,1,,uc,Understory Thin Only,1,0,29.525
us1,17.9,,1,23.3,1,,us,Overstory Thin Only,1,0,33.508
uc1,80.7,,1,80.7,2,3,uc,Understory Thin Only,1,1,18.389
uc3,146.2,,1,146.5,2,2,uc,Understory Thin Only,1,1,55.919
uc1,13.3,,1,14.1,1,,uc,Understory Thin Only,1,0,10.264
uc2,11.6,,1,17.6,1,,uc,Understory Thin Only,1,0,186.3
uc1,102.7,,1,104.8,2,1,uc,Understory Thin Only,1,1,11.283
uc3,19.8,,1,25.9,1,,uc,Understory Thin Only,1,0,81.831
us1,125.7,,1,128.4,1,,us,Overstory Thin Only,1,0,110.449
uc2,9.5,,1,12.2,1,,uc,Understory Thin Only,1,0,31.488
us1,14.3,,1,17,2,1,us,Overstory Thin Only,1,1,22.306
uc1,30,,1,33.3,1,,uc,Understory Thin Only,1,0,64
uc3,13.3,,1,19.4,1,,uc,Understory Thin Only,1,0,13.963
uc3,17.2,,1,25,1,,uc,Understory Thin Only,1,0,69.814
uc1,27,,1,29.5,1,,uc,Understory Thin Only,1,0,68.514
uc1,15.4,,1,18.7,1,,uc,Understory Thin Only,1,0,17.675
us1,13,,1,15.6,1,,us,Overstory Thin Only,1,0,89.743
uc2,23.5,,1,28.2,1,,uc,Understory Thin Only,1,0,132.319
us1,77.4,,1,76.7,2,2,us,Overstory Thin Only,1,1,80.781
uc2,114.4,,1,110.4,1,,uc,Understory Thin Only,1,0,84.756
uc1,26.1,,1,31.1,1,,uc,Understory Thin Only,1,0,94.701
uc2,13.7,,1,15.2,2,1,uc,Understory Thin Only,1,1,64.684
uc3,30,,1,32.2,2,2,uc,Understory Thin Only,1,1,23.303
uc1,131.7,,1,131,1,,uc,Understory Thin Only,1,0,49.91
us1,7.9,,1,10.3,1,,us,Overstory Thin Only,1,0,88.166
us1,7.1,,1,7.6,2,1,us,Overstory Thin Only,1,1,25.946
uc2,21.8,,1,23.5,2,3,uc,Understory Thin Only,1,1,23.73
uc3,7.1,,1,10.2,1,,uc,Understory Thin Only,1,0,5.711
uc1,18.6,,1,20.9,1,,uc,Understory Thin Only,1,0,49.058
uc2,98.1,,1,102.9,2,1,uc,Understory Thin Only,1,1,34.175
us1,25.1,,1,28.8,1,,us,Overstory Thin Only,1,0,26.097
us1,22.8,,1,25.6,1,,us,Overstory Thin Only,1,0,112.597
us1,100.6,,1,102,1,,us,Overstory Thin Only,1,0,70.25
uc3,26.8,,1,32.4,1,,uc,Understory Thin Only,1,0,48.108
uc2,9.3,,1,12.6,1,,uc,Understory Thin Only,1,0,71.464
uc3,11.5,,1,15.8,1,,uc,Understory Thin Only,1,0,9.739
uc3,5.3,,1,7.6,1,,uc,Understory Thin Only,1,0,20.425
uc2,5.5,,1,10.4,1,,uc,Understory Thin Only,1,0,112.389
uc1,112.2,,1,112.9,2,1,uc,Understory Thin Only,1,1,49.239
uc2,8.2,,1,12.6,1,,uc,Understory Thin Only,1,0,25.632
uc3,11.5,,1,14.4,1,,uc,Understory Thin Only,1,0,30.2
uc2,7,,1,12.3,1,,uc,Understory Thin Only,1,0,27.48
uc2,148.4,,1,149,1,,uc,Understory Thin Only,1,0,42.419
us1,15.5,,1,18,2,1,us,Overstory Thin Only,1,1,133.693
uc1,16.7,,1,16.7,1,,uc,Understory Thin Only,1,0,14.148
uc2,19.4,,1,24,1,,uc,Understory Thin Only,1,0,40.778
uc2,13.1,,1,15.9,1,,uc,Understory Thin Only,1,0,3.889
uc1,33.4,,1,36.4,1,,uc,Understory Thin Only,1,0,22.712
uc3,7.5,,1,6.4,2,1,uc,Understory Thin Only,1,1,57.965
uc2,24.8,,1,25,1,,uc,Understory Thin Only,1,0,0.662
uc1,12.4,,1,13.7,2,1,uc,Understory Thin Only,1,1,4.393
uc2,23.9,,1,28.2,1,,uc,Understory Thin Only,1,0,2.08
uc2,25.3,,1,30.5,1,,uc,Understory Thin Only,1,0,43.556
uc3,13.7,,1,17.4,1,,uc,Understory Thin Only,1,0,16.948
uc1,17.3,,1,20,1,,uc,Understory Thin Only,1,0,39.904
uc1,5.2,,1,5.1,1,,uc,Understory Thin Only,1,0,29.207
uc2,6.2,,1,6,1,,uc,Understory Thin Only,1,0,3.18
uc1,143.2,,1,139.1,1,,uc,Understory Thin Only,1,0,55.761
uc3,20.9,,1,25.1,1,,uc,Understory Thin Only,1,0,54.977
uc2,7.7,,1,10.6,1,,uc,Understory Thin Only,1,0,30.195
uc1,12.4,,1,12.8,2,1,uc,Understory Thin Only,1,1,2.397
uc1,16.7,,1,18.5,1,,uc,Understory Thin Only,1,0,4.352
uc2,27,,1,31.4,1,,uc,Understory Thin Only,1,0,6.182
uc2,22.2,,1,26.4,1,,uc,Understory Thin Only,1,0,0.353
us1,16,,1,17.9,2,1,us,Overstory Thin Only,1,1,74.058
uc3,12.7,,1,16.5,1,,uc,Understory Thin Only,1,0,12.531
uc3,10.1,,1,13,1,,uc,Understory Thin Only,1,0,25.024
uc1,9,,1,9.4,2,2,uc,Understory Thin Only,1,1,7.538
uc2,25.9,,1,26.8,2,2,uc,Understory Thin Only,1,1,41.054
uc2,15.8,,1,18.6,1,,uc,Understory Thin Only,1,0,67.509
uc2,16.9,,1,22.4,1,,uc,Understory Thin Only,1,0,20.011
uc2,17.5,,1,20.2,1,,uc,Understory Thin Only,1,0,48.279
uc1,19.1,,1,22,1,,uc,Understory Thin Only,1,0,31.364
uc2,10.3,,1,18.6,1,,uc,Understory Thin Only,1,0,21.106
uc1,7.6,,1,8.3,1,,uc,Understory Thin Only,1,0,19.591
uc2,114.7,,1,117.4,1,,uc,Understory Thin Only,1,0,113.186
uc2,12.6,,1,20,1,,uc,Understory Thin Only,1,0,85.297
uc2,5.3,,1,7.9,1,,uc,Understory Thin Only,1,0,14.659
uc1,113.1,,1,114,1,,uc,Understory Thin Only,1,0,33.378
us1,21.5,,1,26,1,,us,Overstory Thin Only,1,0,25.073
uc1,15.1,,1,18.4,1,,uc,Understory Thin Only,1,0,25.28
uc1,126.5,,1,121,1,,uc,Understory Thin Only,1,0,34.464
uc1,7.9,,1,8.2,2,1,uc,Understory Thin Only,1,1,26.597
uc1,110.2,,1,109.3,1,,uc,Understory Thin Only,1,0,56.04
uc2,23,,1,27.2,1,,uc,Understory Thin Only,1,0,19.204
uc2,22.5,,1,26.2,1,,uc,Understory Thin Only,1,0,24.87
uc3,8,,1,10.4,1,,uc,Understory Thin Only,1,0,4.321
us1,14.9,,1,19.7,1,,us,Overstory Thin Only,1,0,91.856
uc1,112.8,,1,113.2,1,,uc,Understory Thin Only,1,0,53.104
uc1,30.4,,1,33.6,1,,uc,Understory Thin Only,1,0,23.642
uc2,5.2,,1,8.4,1,,uc,Understory Thin Only,1,0,28.204
uc2,7.8,,1,7.8,2,1,uc,Understory Thin Only,1,1,11.721
uc2,18.2,,1,19.3,1,,uc,Understory Thin Only,1,0,48.234
uc1,9.8,,1,11.6,1,,uc,Understory Thin Only,1,0,67.764
uc2,11.8,,1,17.8,1,,uc,Understory Thin Only,1,0,18.391
uc2,23,,1,28.3,1,,uc,Understory Thin Only,1,0,4.345
uc2,7.9,,1,10.5,1,,uc,Understory Thin Only,1,0,14.397
us1,66.3,,1,67.5,2,1,us,Overstory Thin Only,1,1,105.278
uc1,22,,1,25.4,1,,uc,Understory Thin Only,1,0,72.417
uc3,13.5,,1,16.5,1,,uc,Understory Thin Only,1,0,16.779
uc3,161.7,,1,162.2,2,2,uc,Understory Thin Only,1,1,28.768
uc3,6.5,,1,7.4,2,1,uc,Understory Thin Only,1,1,7.221
uc3,27.5,,1,34.5,1,,uc,Understory Thin Only,1,0,12.126
uc3,9.3,,1,12.1,1,,uc,Understory Thin Only,1,0,71.219
uc1,7,,1,8.3,2,1,uc,Understory Thin Only,1,1,69.221
uc2,24.3,,1,29.4,1,,uc,Understory Thin Only,1,0,24.867
uc3,8.7,,1,12.3,1,,uc,Understory Thin Only,1,0,47.861
us1,77.1,,1,79,2,1,us,Overstory Thin Only,1,1,33.965
uc3,22.4,,1,31.7,1,,uc,Understory Thin Only,1,0,42.191
uc1,17.2,,1,19.4,1,,uc,Understory Thin Only,1,0,109.83
uc1,10.2,,1,11.9,1,,uc,Understory Thin Only,1,0,5.576
uc3,6.3,,1,7.5,1,,uc,Understory Thin Only,1,0,3.819
uc2,8,,1,10.2,1,,uc,Understory Thin Only,1,0,3.819
