Plot,DBH_Pre,Status,Decay.Class,year,decay_post,consumed,Burn
bs1,28.6,2,5,2002,,1,First Burn
bs1,10.4,2,1,2002,,1,First Burn
bs1,47.1,2,1,2002,,1,First Burn
bs1,70,2,1,2002,,1,First Burn
bs1,25,2,2,2002,,1,First Burn
bs1,22.1,2,3,2002,,1,First Burn
bs1,28,2,3,2002,,1,First Burn
bs1,10.9,2,1,2002,,1,First Burn
bs1,33.4,2,2,2002,,1,First Burn
bs1,14.8,2,2,2002,,1,First Burn
bs1,22,2,3,2002,,1,First Burn
bs1,20.5,2,3,2002,,1,First Burn
bs1,43.6,2,3,2002,,1,First Burn
bs1,47,2,1,2002,,1,First Burn
bs1,23.8,2,1,2002,,1,First Burn
bs1,24.1,2,1,2002,,1,First Burn
bs1,11.4,2,1,2002,,1,First Burn
bs1,46.4,2,1,2002,,1,First Burn
bs1,140.3,2,1,2002,,1,First Burn
bs1,53.1,2,1,2002,,1,First Burn
bs1,5.4,2,2,2002,,1,First Burn
bs1,5.6,2,1,2002,,1,First Burn
bs1,15.3,2,1,2002,,1,First Burn
bs1,15.7,2,1,2002,,1,First Burn
bs1,11.3,2,1,2002,,1,First Burn
bs1,7.7,2,1,2002,,1,First Burn
bs1,8.8,2,1,2002,,1,First Burn
bs1,14.3,2,1,2002,,1,First Burn
bs1,11.5,2,1,2002,,1,First Burn
bs1,122.3,2,2,2002,,1,First Burn
bs1,6,2,1,2002,,1,First Burn
bs1,5.7,2,2,2002,,1,First Burn
bs1,8,2,1,2002,,1,First Burn
bs1,11.8,2,1,2002,,1,First Burn
bs1,17,2,1,2002,,1,First Burn
bs1,5.9,2,1,2002,,1,First Burn
bs1,11.2,2,2,2002,,1,First Burn
bs1,8.4,2,2,2002,,1,First Burn
bs1,20.4,2,1,2002,,1,First Burn
bs1,6.9,2,4,2002,,1,First Burn
bs1,9.1,2,1,2002,,1,First Burn
bs1,32.2,2,1,2002,,1,First Burn
bs1,54.3,2,3,2002,,1,First Burn
bs1,16.9,2,1,2002,,1,First Burn
bs1,8.7,2,2,2002,,1,First Burn
bs1,65,2,1,2002,,1,First Burn
bs1,5.3,2,1,2002,,1,First Burn
bs1,29.3,2,1,2002,,1,First Burn
bs1,12.6,2,1,2002,,1,First Burn
bs1,28.4,2,2,2002,,1,First Burn
bs1,42.3,2,1,2002,,1,First Burn
bs1,79.7,2,3,2002,,1,First Burn
bs1,46.2,2,2,2002,,1,First Burn
bs1,9,2,1,2002,,1,First Burn
bs1,7.8,2,1,2002,,1,First Burn
bs1,12,2,2,2002,,1,First Burn
bs1,5.4,2,1,2002,,1,First Burn
bs1,33.6,2,2,2002,,1,First Burn
bs1,7.4,2,3,2002,,1,First Burn
bs1,7.8,2,2,2002,,1,First Burn
bs1,30.5,2,2,2002,,1,First Burn
bs1,6,2,1,2002,,1,First Burn
bs1,18.6,2,1,2002,,1,First Burn
bs1,13.3,2,1,2002,,1,First Burn
bs1,8.9,2,1,2002,,1,First Burn
bs1,5.1,2,1,2002,,1,First Burn
bs1,9.6,2,1,2002,,1,First Burn
bs1,82.9,2,1,2002,,1,First Burn
bs1,103.7,2,1,2002,,1,First Burn
bs1,16.7,2,1,2002,,1,First Burn
bs1,9.6,2,1,2002,,1,First Burn
bs1,60,2,1,2002,,1,First Burn
bs1,10.4,2,1,2002,,1,First Burn
bs1,21.2,2,1,2002,,1,First Burn
bs1,34.6,2,1,2002,,1,First Burn
bs1,45.7,2,2,2002,,1,First Burn
bs1,61.2,2,2,2002,,1,First Burn
bs1,40.6,2,2,2002,,1,First Burn
bs1,30.8,2,2,2002,,1,First Burn
bs1,64.6,2,1,2002,,1,First Burn
bs1,54.5,2,2,2002,,1,First Burn
bs1,51.3,2,1,2002,,1,First Burn
bs1,13,2,1,2002,,1,First Burn
bs1,22.3,2,2,2002,,1,First Burn
bs1,44,2,2,2002,,1,First Burn
bs1,50,2,1,2002,,1,First Burn
bs1,38.1,2,1,2002,,1,First Burn
bs1,51.1,2,1,2002,,1,First Burn
bs1,8,2,1,2002,,1,First Burn
bs1,5.5,2,1,2002,,1,First Burn
bs1,13.4,2,1,2002,,1,First Burn
bs1,43.5,2,1,2002,,1,First Burn
bs1,24.9,2,1,2002,,1,First Burn
bs1,33.6,2,1,2002,,1,First Burn
bs1,12.5,2,1,2002,,1,First Burn
bs1,19.7,2,1,2002,,1,First Burn
bs1,10.6,2,1,2002,,1,First Burn
bs1,33.4,2,1,2002,,1,First Burn
bs1,28.1,2,1,2002,,1,First Burn
bs1,21.2,2,1,2002,,1,First Burn
bs1,28.1,2,1,2002,,1,First Burn
bs1,19,2,1,2002,,1,First Burn
bs1,8.2,2,1,2002,,1,First Burn
bs1,7.1,2,2,2002,,1,First Burn
bs1,17.1,2,3,2002,,1,First Burn
bs1,16.1,2,2,2002,,1,First Burn
bs1,8,2,1,2002,,1,First Burn
bs1,10.5,2,1,2002,,1,First Burn
bs1,12.8,2,1,2002,,1,First Burn
bs1,14.8,2,1,2002,,1,First Burn
bs1,27,2,1,2002,,1,First Burn
bs1,19.6,2,1,2002,,1,First Burn
bs1,36,2,1,2002,,1,First Burn
bs1,38.2,2,1,2002,,1,First Burn
bs1,31.3,2,3,2002,,1,First Burn
bs1,21.3,2,2,2002,,1,First Burn
bs1,8.4,2,1,2002,,1,First Burn
bs1,37.1,2,1,2002,,1,First Burn
bs1,20.2,2,2,2002,,1,First Burn
bs2,6.8,2,1,2002,,1,First Burn
bs2,31,2,1,2002,,1,First Burn
bs2,32.2,2,2,2002,,1,First Burn
bs2,10.2,2,1,2002,,1,First Burn
bs2,9.1,2,1,2002,,1,First Burn
bs2,22.1,2,2,2002,,1,First Burn
bs2,18.8,2,2,2002,,1,First Burn
bs2,123,2,2,2002,,1,First Burn
bs2,16.2,2,1,2002,,1,First Burn
bs2,105.7,2,2,2002,,1,First Burn
bs2,100.9,2,1,2002,,1,First Burn
bs2,138.6,2,2,2002,,1,First Burn
bs2,71.6,2,1,2002,,1,First Burn
bs2,113.4,2,1,2002,,1,First Burn
bs2,6.5,2,2,2002,,1,First Burn
bs2,87.1,2,1,2002,,1,First Burn
bs2,28.4,2,3,2002,,1,First Burn
bs2,79.8,2,1,2002,,1,First Burn
bs2,117.9,2,1,2002,,1,First Burn
bs2,19.4,2,2,2002,,1,First Burn
bs2,12.5,2,2,2002,,1,First Burn
bs2,7.1,2,2,2002,,1,First Burn
bs2,12.6,2,1,2002,,1,First Burn
bs2,23.7,2,1,2002,,1,First Burn
bs2,57.4,2,2,2002,,1,First Burn
bs2,54.3,2,4,2002,,1,First Burn
bs2,131.8,2,2,2002,,1,First Burn
bs2,71.4,2,5,2002,,1,First Burn
bs2,111.7,2,2,2002,,1,First Burn
bs2,36.8,2,1,2002,,1,First Burn
bs2,11.6,2,1,2002,,1,First Burn
bs2,165,2,2,2002,,1,First Burn
bs2,73.8,2,3,2002,,1,First Burn
bs2,126.8,2,1,2002,,1,First Burn
bs2,113.6,2,3,2002,,1,First Burn
bs2,9.1,2,1,2002,,1,First Burn
bs3,20,2,3,2002,,1,First Burn
bs3,14,2,3,2002,,1,First Burn
bs3,48,2,2,2002,,1,First Burn
bs3,9,2,3,2002,,1,First Burn
bs3,12,2,2,2002,,1,First Burn
bs3,6,2,3,2002,,1,First Burn
bs3,6,2,2,2002,,1,First Burn
bs3,6,2,3,2002,,1,First Burn
bs3,7,2,3,2002,,1,First Burn
bs3,5,2,3,2002,,1,First Burn
bs3,26,2,2,2002,,1,First Burn
bs3,14,2,2,2002,,1,First Burn
bs3,15,2,2,2002,,1,First Burn
bs3,8,2,3,2002,,1,First Burn
bs3,5,2,2,2002,,1,First Burn
bs3,23,2,1,2002,,1,First Burn
bs3,44,2,1,2002,,1,First Burn
bs3,14,2,2,2002,,1,First Burn
bs3,14,2,2,2002,,1,First Burn
bs3,16,2,2,2002,,1,First Burn
bs3,8,2,3,2002,,1,First Burn
bs3,18,2,2,2002,,1,First Burn
bs3,7,2,2,2002,,1,First Burn
bs3,41,2,2,2002,,1,First Burn
bs3,42,2,2,2002,,1,First Burn
bs3,27,2,2,2002,,1,First Burn
bs3,13,2,2,2002,,1,First Burn
bs3,8,2,2,2002,,1,First Burn
bs3,18,2,3,2002,,1,First Burn
bs3,13,2,2,2002,,1,First Burn
bs3,13,2,2,2002,,1,First Burn
bs3,17,2,3,2002,,1,First Burn
bs3,35,2,2,2002,,1,First Burn
bs3,46,2,2,2002,,1,First Burn
bs3,136,2,2,2002,,1,First Burn
bs3,8,2,2,2002,,1,First Burn
bs3,27,2,2,2002,,1,First Burn
bs3,20,2,2,2002,,1,First Burn
bs3,21,2,3,2002,,1,First Burn
bs3,25,2,4,2002,,1,First Burn
bs3,24,2,4,2002,,1,First Burn
bs3,27,2,3,2002,,1,First Burn
bs3,8,2,2,2002,,1,First Burn
bs3,45,2,2,2002,,1,First Burn
bs3,25,2,2,2002,,1,First Burn
bs3,22,2,2,2002,,1,First Burn
bs3,30,2,2,2002,,1,First Burn
bs3,13,2,1,2002,,1,First Burn
bs3,36,2,2,2002,,1,First Burn
bs3,18,2,3,2002,,1,First Burn
bs3,15,2,3,2002,,1,First Burn
bs3,15,2,3,2002,,1,First Burn
bs3,11,2,3,2002,,1,First Burn
bs3,18,2,3,2002,,1,First Burn
bs3,24,2,2,2002,,1,First Burn
bs3,6,2,2,2002,,1,First Burn
bs3,13,2,2,2002,,1,First Burn
bs3,20,2,2,2002,,1,First Burn
bs3,19,2,2,2002,,1,First Burn
bs3,15,2,2,2002,,1,First Burn
bs3,37,2,2,2002,,1,First Burn
bs3,22,2,2,2002,,1,First Burn
bs3,8,2,2,2002,,1,First Burn
bs3,94,2,2,2002,,1,First Burn
bs3,25,2,2,2002,,1,First Burn
bs3,11,2,3,2002,,1,First Burn
bs3,42,2,2,2002,,1,First Burn
bs3,17,2,3,2002,,1,First Burn
bs3,10,2,3,2002,,1,First Burn
bs3,36,2,3,2002,,1,First Burn
bs3,40,2,2,2002,,1,First Burn
bs3,36,2,2,2002,,1,First Burn
bs3,22,2,2,2002,,1,First Burn
bs3,10,2,2,2002,,1,First Burn
bs3,14,2,2,2002,,1,First Burn
bs3,16,2,2,2002,,1,First Burn
bs3,52,2,2,2002,,1,First Burn
bs3,8,2,3,2002,,1,First Burn
bs3,14,2,2,2002,,1,First Burn
bs3,29,2,2,2002,,1,First Burn
bs3,10,2,2,2002,,1,First Burn
bs3,15,2,2,2002,,1,First Burn
bs3,19,2,2,2002,,1,First Burn
bs3,14,2,2,2002,,1,First Burn
bs3,32,2,2,2002,,1,First Burn
bs3,30,2,2,2002,,1,First Burn
bs3,10,2,2,2002,,1,First Burn
bs3,20,2,3,2002,,1,First Burn
bs3,43,2,3,2002,,1,First Burn
bs3,21,2,2,2002,,1,First Burn
bs3,20,2,3,2002,,1,First Burn
bs3,9,2,2,2002,,1,First Burn
bs3,94,2,3,2002,,1,First Burn
bs3,18,2,2,2002,,1,First Burn
bs3,9,2,2,2002,,1,First Burn
bs3,24,2,2,2002,,1,First Burn
bs3,13,2,3,2002,,1,First Burn
bs3,13,2,2,2002,,1,First Burn
bs3,15,2,1,2002,,1,First Burn
bs3,16,2,2,2002,,1,First Burn
bs3,16,2,2,2002,,1,First Burn
bs3,15,2,2,2002,,1,First Burn
bs3,26,2,2,2002,,1,First Burn
bs3,10,2,2,2002,,1,First Burn
bs3,11,2,2,2002,,1,First Burn
bs3,46,2,2,2002,,1,First Burn
bs3,27,2,2,2002,,1,First Burn
bs3,39,2,2,2002,,1,First Burn
bs3,7,2,1,2002,,1,First Burn
bs3,11,2,1,2002,,1,First Burn
bs3,5,2,1,2002,,1,First Burn
bs3,17,2,3,2002,,1,First Burn
bs3,15,2,3,2002,,1,First Burn
bs3,17,2,3,2002,,1,First Burn
bs3,37,2,2,2002,,1,First Burn
bs3,224,2,3,2002,,1,First Burn
bs3,54,2,2,2002,,1,First Burn
bs3,11,2,1,2002,,1,First Burn
bs3,13,2,3,2002,,1,First Burn
bs3,26,2,2,2002,,1,First Burn
bc1,94.4,2,1,2017,1,0,Second Burn
bc1,100.1,2,1,2017,1,0,Second Burn
bc1,34.6,2,1,2017,1,0,Second Burn
bc1,28.2,2,1,2017,1,0,Second Burn
bc1,50.8,2,1,2017,1,0,Second Burn
bc1,55.6,2,1,2017,1,0,Second Burn
bc1,14.4,2,1,2017,1,0,Second Burn
bc1,18.7,2,1,2017,1,0,Second Burn
bc1,33.2,2,1,2017,1,0,Second Burn
bc1,104.5,2,1,2017,1,0,Second Burn
bc1,89,2,1,2017,1,0,Second Burn
bc1,41.2,2,1,2017,1,0,Second Burn
bc1,16.7,2,1,2017,1,0,Second Burn
bc1,16.9,2,1,2017,1,0,Second Burn
bc1,35.6,2,1,2017,1,0,Second Burn
bc1,65,2,1,2017,1,0,Second Burn
bc1,21.7,2,1,2017,1,0,Second Burn
bc1,57.1,2,1,2017,1,0,Second Burn
bc2,39.1,2,1,2017,1,0,Second Burn
bc2,25.8,2,1,2017,1,0,Second Burn
bc2,28,2,1,2017,1,0,Second Burn
bc2,29.6,2,1,2017,1,0,Second Burn
bc2,34.2,2,1,2017,1,0,Second Burn
bc2,14.6,2,1,2017,1,0,Second Burn
bc3,15.3,2,1,2017,1,0,Second Burn
bc3,16.2,2,1,2017,1,0,Second Burn
bc3,28.7,2,1,2017,1,0,Second Burn
bc3,27.8,2,1,2017,1,0,Second Burn
bc3,101.3,2,1,2017,1,0,Second Burn
bc3,38.8,2,1,2017,1,0,Second Burn
bc3,24.1,2,1,2017,1,0,Second Burn
bc3,19,2,1,2017,1,0,Second Burn
bc3,13.8,2,1,2017,1,0,Second Burn
bc3,23.8,2,1,2017,1,0,Second Burn
bn1,27.5,2,1,2017,1,0,Second Burn
bn1,59,2,1,2017,1,0,Second Burn
bn1,11.6,2,1,2017,1,0,Second Burn
bn1,33.4,2,1,2017,1,0,Second Burn
bn1,26.5,2,1,2017,1,0,Second Burn
bn1,34,2,1,2017,1,0,Second Burn
bn1,33.8,2,1,2017,1,0,Second Burn
bn1,12.9,2,1,2017,1,0,Second Burn
bn1,11.7,2,1,2017,1,0,Second Burn
bn1,51.5,2,1,2017,1,0,Second Burn
bn1,105.5,2,1,2017,1,0,Second Burn
bn1,119,2,1,2017,1,0,Second Burn
bn1,47.5,2,1,2017,1,0,Second Burn
bn1,63.4,2,1,2017,1,0,Second Burn
bn1,22,2,1,2017,1,0,Second Burn
bn1,52.4,2,1,2017,1,0,Second Burn
bn1,54.5,2,1,2017,1,0,Second Burn
bn1,72.4,2,1,2017,1,0,Second Burn
bn1,14.2,2,1,2017,1,0,Second Burn
bn1,74.9,2,1,2017,1,0,Second Burn
bn1,91,2,1,2017,1,0,Second Burn
bn1,,2,1,2017,1,0,Second Burn
bn1,45.2,2,1,2017,1,0,Second Burn
bn1,7.8,2,1,2017,1,0,Second Burn
bn1,37.2,2,1,2017,1,0,Second Burn
bn2,28.6,2,1,2017,1,0,Second Burn
bn2,15.8,2,1,2017,1,0,Second Burn
bn2,21.9,2,1,2017,1,0,Second Burn
bn2,30,2,1,2017,1,0,Second Burn
bn2,62.5,2,1,2017,1,0,Second Burn
bn2,55.5,2,1,2017,1,0,Second Burn
bn2,22.6,2,1,2017,1,0,Second Burn
bn2,26.6,2,1,2017,1,0,Second Burn
bn2,26.7,2,1,2017,1,0,Second Burn
bn2,48.3,2,1,2017,1,0,Second Burn
bn2,61.1,2,1,2017,1,0,Second Burn
bn2,73.4,2,1,2017,1,0,Second Burn
bn2,23.8,2,1,2017,1,0,Second Burn
bn2,45.5,2,1,2017,1,0,Second Burn
bn2,91.5,2,1,2017,1,0,Second Burn
bn2,79.2,2,1,2017,1,0,Second Burn
bn2,22.7,2,1,2017,1,0,Second Burn
bn2,87.5,2,1,2017,1,0,Second Burn
bn2,64.7,2,1,2017,1,0,Second Burn
bn2,44,2,1,2017,1,0,Second Burn
bn2,19,2,1,2017,1,0,Second Burn
bn2,30.2,2,1,2017,1,0,Second Burn
bn2,101.4,2,1,2017,1,0,Second Burn
bn2,31,2,1,2017,1,0,Second Burn
bn2,111,2,1,2017,1,0,Second Burn
bn2,33.7,2,1,2017,1,0,Second Burn
bn2,65.5,2,1,2017,1,0,Second Burn
bn2,39,2,1,2017,1,0,Second Burn
bn2,49.8,2,1,2017,1,0,Second Burn
bn2,115,2,1,2017,1,0,Second Burn
bn2,57,2,1,2017,1,0,Second Burn
bn2,27.8,2,1,2017,1,0,Second Burn
bn2,20.8,2,1,2017,1,0,Second Burn
bn2,40.6,2,1,2017,1,0,Second Burn
bn2,46,2,1,2017,1,0,Second Burn
bn2,58.8,2,1,2017,1,0,Second Burn
bn2,23,2,1,2017,1,0,Second Burn
bn2,57.9,2,1,2017,1,0,Second Burn
bn2,66.8,2,1,2017,1,0,Second Burn
bn2,32.6,2,1,2017,1,0,Second Burn
bn2,27.5,2,1,2017,1,0,Second Burn
bn2,54.7,2,1,2017,1,0,Second Burn
bn2,58.1,2,1,2017,1,0,Second Burn
bn2,29.8,2,1,2017,1,0,Second Burn
bn2,46,2,1,2017,1,0,Second Burn
bn2,40.1,2,1,2017,1,0,Second Burn
bn3,85.1,2,1,2017,1,0,Second Burn
bn3,12.4,2,1,2017,1,0,Second Burn
bn3,20.8,2,1,2017,1,0,Second Burn
bn3,44.1,2,1,2017,1,0,Second Burn
bn3,73.3,2,1,2017,1,0,Second Burn
bn3,82.7,2,1,2017,1,0,Second Burn
bn3,76.1,2,1,2017,1,0,Second Burn
bn3,33.5,2,1,2017,1,0,Second Burn
bn3,48.4,2,1,2017,1,0,Second Burn
bn3,24,2,1,2017,1,0,Second Burn
bn3,10.5,2,1,2017,1,0,Second Burn
bn3,62.5,2,1,2017,1,0,Second Burn
bn3,93.4,2,1,2017,1,0,Second Burn
bn3,22.2,2,1,2017,1,0,Second Burn
bn3,89.6,2,1,2017,1,0,Second Burn
bn3,20.3,2,1,2017,1,0,Second Burn
bn3,22.9,2,1,2017,1,0,Second Burn
bn3,53.5,2,1,2017,1,0,Second Burn
bn3,16.3,2,1,2017,1,0,Second Burn
bn3,21.2,2,1,2017,1,0,Second Burn
bn3,12,2,1,2017,1,0,Second Burn
bn3,17.4,2,1,2017,1,0,Second Burn
bn3,12.7,2,1,2017,1,0,Second Burn
bn3,43.3,2,1,2017,1,0,Second Burn
bn3,30.5,2,1,2017,1,0,Second Burn
bs3,57.7,2,1,2017,1,0,Second Burn
bs3,49.9,2,1,2017,1,0,Second Burn
bs3,36,2,1,2017,1,0,Second Burn
bs3,47,2,1,2017,1,0,Second Burn
bs3,35,2,1,2017,1,0,Second Burn
bs2,25,2,1,2017,1,0,Second Burn
bs2,85.6,2,1,2017,1,0,Second Burn
bc1,8.9,2,1,2017,1,0,Second Burn
bc1,11,2,1,2017,1,0,Second Burn
bc1,8.1,2,1,2017,1,0,Second Burn
bc1,11.4,2,1,2017,1,0,Second Burn
bc1,9.8,2,1,2017,1,0,Second Burn
bc1,19.1,2,1,2017,1,0,Second Burn
bc1,11.2,2,1,2017,1,0,Second Burn
bc1,30,2,1,2017,1,0,Second Burn
bc1,14.5,2,1,2017,1,0,Second Burn
bc1,9.7,2,1,2017,1,0,Second Burn
bc1,15.4,2,1,2017,1,0,Second Burn
bc1,10.3,2,1,2017,1,0,Second Burn
bc1,26.5,2,1,2017,1,0,Second Burn
bc1,17.5,2,1,2017,1,0,Second Burn
bc1,15.4,2,1,2017,1,0,Second Burn
bc1,9.5,2,1,2017,1,0,Second Burn
bc1,10.5,2,1,2017,1,0,Second Burn
bc1,9.3,2,1,2017,1,0,Second Burn
bc1,13,2,1,2017,1,0,Second Burn
bc1,12.6,2,1,2017,1,0,Second Burn
bc1,25.9,2,1,2017,1,0,Second Burn
bc1,30,2,1,2017,1,0,Second Burn
bc1,25.1,2,1,2017,1,0,Second Burn
bc1,10.2,2,1,2017,1,0,Second Burn
bc1,8,2,1,2017,1,0,Second Burn
bc1,16.8,2,1,2017,1,0,Second Burn
bc1,15,2,1,2017,1,0,Second Burn
bc1,7.5,2,1,2017,1,0,Second Burn
bc1,9.3,2,1,2017,1,0,Second Burn
bc1,7.2,2,1,2017,1,0,Second Burn
bc1,6.6,2,1,2017,1,0,Second Burn
bc1,8.2,2,1,2017,1,0,Second Burn
bc1,7.7,2,1,2017,1,0,Second Burn
bc1,7.1,2,1,2017,1,0,Second Burn
bc1,9.1,2,1,2017,1,0,Second Burn
bc1,9.9,2,1,2017,1,0,Second Burn
bc1,8.6,2,1,2017,1,0,Second Burn
bc1,6.3,2,1,2017,1,0,Second Burn
bc1,7.4,2,1,2017,1,0,Second Burn
bc2,45.9,2,1,2017,1,0,Second Burn
bc2,10,2,1,2017,1,0,Second Burn
bc2,6.6,2,1,2017,1,0,Second Burn
bc2,9.2,2,1,2017,1,0,Second Burn
bc2,8.3,2,1,2017,1,0,Second Burn
bc2,8.3,2,1,2017,1,0,Second Burn
bc2,8.1,2,1,2017,1,0,Second Burn
bc3,22,2,1,2017,1,0,Second Burn
bc3,29.1,2,1,2017,1,0,Second Burn
bc3,7.8,2,1,2017,1,0,Second Burn
bc3,19,2,1,2017,1,0,Second Burn
bc3,9.1,2,1,2017,1,0,Second Burn
bc3,31.2,2,1,2017,1,0,Second Burn
bc3,15,2,1,2017,1,0,Second Burn
bc3,17.4,2,1,2017,1,0,Second Burn
bc3,12.5,2,1,2017,1,0,Second Burn
bc3,31.7,2,1,2017,1,0,Second Burn
bc3,15.6,2,1,2017,1,0,Second Burn
bc3,8.4,2,1,2017,1,0,Second Burn
bc3,8.9,2,1,2017,1,0,Second Burn
bc3,8.5,2,1,2017,1,0,Second Burn
bn1,8.5,2,1,2017,1,0,Second Burn
bn1,13.5,2,1,2017,1,0,Second Burn
bn1,12.5,2,1,2017,1,0,Second Burn
bn1,5.8,2,1,2017,1,0,Second Burn
bn1,8.2,2,1,2017,1,0,Second Burn
bn1,9.8,2,1,2017,1,0,Second Burn
bn1,25.4,2,1,2017,1,0,Second Burn
bn1,11.1,2,1,2017,1,0,Second Burn
bn1,11,2,1,2017,1,0,Second Burn
bn1,7,2,1,2017,1,0,Second Burn
bn1,8.9,2,1,2017,1,0,Second Burn
bn1,7.7,2,1,2017,1,0,Second Burn
bn1,8.1,2,1,2017,1,0,Second Burn
bn1,8.4,2,1,2017,1,0,Second Burn
bn1,9,2,1,2017,1,0,Second Burn
bn1,8.1,2,1,2017,1,0,Second Burn
bn1,14.5,2,1,2017,1,0,Second Burn
bn1,10.7,2,1,2017,1,0,Second Burn
bn1,11.9,2,1,2017,1,0,Second Burn
bn1,11.9,2,1,2017,1,0,Second Burn
bn1,7.8,2,1,2017,1,0,Second Burn
bn1,12.3,2,1,2017,1,0,Second Burn
bn1,12,2,1,2017,1,0,Second Burn
bn1,10.1,2,1,2017,1,0,Second Burn
bn1,6.7,2,1,2017,1,0,Second Burn
bn1,16.1,2,1,2017,1,0,Second Burn
bn1,13.6,2,1,2017,1,0,Second Burn
bn1,9.5,2,1,2017,1,0,Second Burn
bn1,6.8,2,1,2017,1,0,Second Burn
bn1,18.2,2,1,2017,1,0,Second Burn
bn1,11.6,2,1,2017,1,0,Second Burn
bn1,17.5,2,1,2017,1,0,Second Burn
bn1,6.9,2,1,2017,1,0,Second Burn
bn1,7.2,2,1,2017,1,0,Second Burn
bn1,7.9,2,1,2017,1,0,Second Burn
bn1,8.7,2,1,2017,1,0,Second Burn
bn1,11.9,2,1,2017,1,0,Second Burn
bn1,12.9,2,1,2017,1,0,Second Burn
bn1,22.3,2,1,2017,1,0,Second Burn
bn1,7.5,2,1,2017,1,0,Second Burn
bn1,12.1,2,1,2017,1,0,Second Burn
bn1,19.7,2,1,2017,1,0,Second Burn
bn1,16.9,2,1,2017,1,0,Second Burn
bn1,6.8,2,1,2017,1,0,Second Burn
bn1,16.2,2,1,2017,1,0,Second Burn
bn1,22,2,1,2017,1,0,Second Burn
bn1,22.7,2,1,2017,1,0,Second Burn
bn1,6,2,1,2017,1,0,Second Burn
bn1,6.1,2,1,2017,1,0,Second Burn
bn1,7.7,2,1,2017,1,0,Second Burn
bn1,9.1,2,1,2017,1,0,Second Burn
bn1,19.8,2,1,2017,1,0,Second Burn
bn1,14,2,1,2017,1,0,Second Burn
bn1,8.2,2,1,2017,1,0,Second Burn
bn1,9.7,2,1,2017,1,0,Second Burn
bn1,7.8,2,1,2017,1,0,Second Burn
bn1,9.5,2,1,2017,1,0,Second Burn
bn1,10.2,2,1,2017,1,0,Second Burn
bn1,7,2,1,2017,1,0,Second Burn
bn1,5,2,1,2017,1,0,Second Burn
bn1,7,2,1,2017,1,0,Second Burn
bn1,5.3,2,1,2017,1,0,Second Burn
bn1,5.2,2,1,2017,1,0,Second Burn
bn1,6.4,2,1,2017,1,0,Second Burn
bn1,5.9,2,1,2017,1,0,Second Burn
bn1,11.8,2,1,2017,1,0,Second Burn
bn1,7.5,2,1,2017,1,0,Second Burn
bn1,7.9,2,1,2017,1,0,Second Burn
bn1,6.8,2,1,2017,1,0,Second Burn
bn1,8.9,2,1,2017,1,0,Second Burn
bn1,9.1,2,1,2017,1,0,Second Burn
bn1,11.1,2,1,2017,1,0,Second Burn
bn1,6.6,2,1,2017,1,0,Second Burn
bn1,5.3,2,1,2017,1,0,Second Burn
bn1,5.9,2,1,2017,1,0,Second Burn
bn1,6,2,1,2017,1,0,Second Burn
bn1,5,2,1,2017,1,0,Second Burn
bn2,8,2,1,2017,1,0,Second Burn
bn2,6.5,2,1,2017,1,0,Second Burn
bn2,11.4,2,1,2017,1,0,Second Burn
bn2,5.6,2,1,2017,1,0,Second Burn
bn2,6.4,2,1,2017,1,0,Second Burn
bn2,10.5,2,1,2017,1,0,Second Burn
bn2,11.8,2,1,2017,1,0,Second Burn
bn2,10.2,2,1,2017,1,0,Second Burn
bn2,8.4,2,1,2017,1,0,Second Burn
bn2,20.8,2,1,2017,1,0,Second Burn
bn2,14.4,2,1,2017,1,0,Second Burn
bn2,8.8,2,1,2017,1,0,Second Burn
bn2,7.5,2,1,2017,1,0,Second Burn
bn2,6,2,1,2017,1,0,Second Burn
bn2,35,2,1,2017,1,0,Second Burn
bn2,9.3,2,1,2017,1,0,Second Burn
bn2,9.1,2,1,2017,1,0,Second Burn
bn2,7.8,2,1,2017,1,0,Second Burn
bn2,10.5,2,1,2017,1,0,Second Burn
bn2,16.4,2,1,2017,1,0,Second Burn
bn2,10.4,2,1,2017,1,0,Second Burn
bn2,6.1,2,1,2017,1,0,Second Burn
bn2,6.1,2,1,2017,1,0,Second Burn
bn2,9,2,1,2017,1,0,Second Burn
bn2,9.2,2,1,2017,1,0,Second Burn
bn3,9.7,2,1,2017,1,0,Second Burn
bn3,8.2,2,1,2017,1,0,Second Burn
bn3,18.4,2,1,2017,1,0,Second Burn
bn3,15,2,1,2017,1,0,Second Burn
bn3,8.5,2,1,2017,1,0,Second Burn
bn3,31,2,1,2017,1,0,Second Burn
bn3,10.3,2,1,2017,1,0,Second Burn
bn3,18.5,2,1,2017,1,0,Second Burn
bn3,6.5,2,1,2017,1,0,Second Burn
bn3,8.2,2,1,2017,1,0,Second Burn
bn3,9.1,2,1,2017,1,0,Second Burn
bn3,9,2,1,2017,1,0,Second Burn
bn3,9,2,1,2017,1,0,Second Burn
bn3,8.1,2,1,2017,1,0,Second Burn
bn3,5.2,2,1,2017,1,0,Second Burn
bn3,6.8,2,1,2017,1,0,Second Burn
bn3,10.4,2,1,2017,1,0,Second Burn
bn3,14.1,2,1,2017,1,0,Second Burn
bn3,13,2,1,2017,1,0,Second Burn
bn3,54.1,2,1,2017,1,0,Second Burn
bn3,43.5,2,1,2017,1,0,Second Burn
bn3,7,2,1,2017,1,0,Second Burn
