Plot,DBH_11,DC_2011,DBH_17,Status_2017,DC_2017,sizeclass,Died,Treatment,ddd,fell,Carbon,carbon_mg_ha
bn3,60.8,4,61,2,4,4,Pre-Drought,bn,1,0,0.928232667,0.232058167
bn3,29,4,28.7,2,4,2,Pre-Drought,bn,1,0,0.144698969,0.036174742
bn3,96.7,4,97.3,2,5,5,Pre-Drought,bn,1,0,2.957580529,0.739395132
bn3,161,3,175,2,3,6,Pre-Drought,bn,1,0,6.412608915,1.603152229
bn3,83.8,5,70.7,2,5,5,Pre-Drought,bn,1,0,2.06916732,0.51729183
bn3,26.3,2,27.9,2,2,2,Pre-Drought,bn,1,0,0.121839376,0.030459844
bn3,39.2,2,38.2,2,2,2,Pre-Drought,bn,1,0,0.300586665,0.075146666
bn3,87.5,1,91,2,2,5,Pre-Drought,bn,1,0,3.152954006,0.788238501
bn3,20.8,3,21,2,3,2,Pre-Drought,bn,1,0,0.070974911,0.017743728
bn3,13.3,4,13.8,2,4,1,Pre-Drought,bn,1,0,0.019941637,0.004985409
bn3,9.1,2,8.2,2,2,1,Pre-Drought,bn,1,0,0.010801402,0.00270035
bn3,11,2,12.1,2,2,1,Pre-Drought,bn,1,0,0.017353424,0.004338356
bn3,7.2,5,7.2,2,5,1,Pre-Drought,bn,1,0,0.004053845,0.001013461
bn3,80,3,63.7,2,5,4,Pre-Drought,bn,1,0,1.713512338,0.428378084
bn3,7.5,4,7.5,2,4,1,Pre-Drought,bn,1,0,0.004512698,0.001128174
bn3,18.9,4,19.2,2,4,1,Pre-Drought,bn,1,0,0.048937031,0.012234258
bn3,58,3,16,2,5,3,Pre-Drought,bn,1,0,0.630268306,0.157567077
bn3,132.4,3,137,2,3,6,Pre-Drought,bn,1,0,5.878094548,1.469523637
bn3,13,1,10.9,2,2,1,Pre-Drought,bn,1,0,0.026242962,0.00656074
bs1,151.7,4,100.8,2,5,6,Pre-Drought,bs,1,0,9.082041436,2.270510359
bs1,83.1,3,82.5,2,4,5,Pre-Drought,bs,1,0,2.303455524,0.575863881
bs1,48.3,3,48.1,2,3,3,Pre-Drought,bs,1,0,0.593059428,0.148264857
bs1,67.4,4,47.7,2,5,4,Pre-Drought,bs,1,0,1.201055198,0.3002638
bs1,61.4,3,48.5,2,3,4,Pre-Drought,bs,1,0,0.717658119,0.17941453
bs1,28.7,5,29,2,5,2,Pre-Drought,bs,1,0,0.140952505,0.035238126
bs1,100.5,2,99.7,2,2,6,Pre-Drought,bs,1,0,4.246303807,1.061575952
bs1,31.6,3,29.4,2,3,2,Pre-Drought,bs,1,0,0.157110724,0.039277681
bs1,37.4,1,38.2,2,5,2,Pre-Drought,bs,1,0,0.324780798,0.0811952
bs1,63.3,2,64,2,2,4,Pre-Drought,bs,1,0,1.347739963,0.336934991
bs1,7.2,2,6,2,3,1,Pre-Drought,bs,1,0,0.006001689,0.001500422
bs1,10.8,3,11.5,2,3,1,Pre-Drought,bs,1,0,0.013261712,0.003315428
bs1,74.9,5,78.8,2,5,4,Pre-Drought,bs,1,0,1.563322692,0.390830673
bs1,21.8,2,21.5,2,4,2,Pre-Drought,bs,1,0,0.095374122,0.02384353
bs1,96.7,1,98.3,2,3,5,Pre-Drought,bs,1,0,4.040188555,1.010047139
bs1,47.2,4,47.4,2,4,3,Pre-Drought,bs,1,0,0.492391847,0.123097962
bs1,58.3,1,55,2,5,3,Pre-Drought,bs,1,0,1.151956556,0.287989139
bs1,10.6,2,10.5,2,2,1,Pre-Drought,bs,1,0,0.015509948,0.003877487
bs1,12.9,2,13.1,2,2,1,Pre-Drought,bs,1,0,0.024239536,0.006059884
bs1,24.6,5,22.7,2,5,2,Pre-Drought,bs,1,0,0.082507717,0.020626929
bs1,25.6,2,24.9,2,3,2,Pre-Drought,bs,1,0,0.122653212,0.030663303
bs1,25.4,2,25,2,2,2,Pre-Drought,bs,1,0,0.112604569,0.028151142
bs1,20.6,2,20.5,2,2,2,Pre-Drought,bs,1,0,0.070074557,0.017518639
bs1,154.8,1,161,2,2,6,Pre-Drought,bs,1,0,10.29578647,2.573946618
bs1,19.3,2,19.9,2,2,1,Pre-Drought,bs,1,0,0.060453411,0.015113353
bs1,33.8,5,33.5,2,5,2,Pre-Drought,bs,1,0,0.212845023,0.053211256
bs1,19.7,2,19.8,2,2,1,Pre-Drought,bs,1,0,0.063329618,0.015832404
bs1,18.2,3,18.2,2,3,1,Pre-Drought,bs,1,0,0.050549873,0.012637468
bs1,80.2,2,79.2,2,4,5,Pre-Drought,bs,1,0,2.425244969,0.606311242
bs1,26.9,2,27.2,2,2,2,Pre-Drought,bs,1,0,0.128221947,0.032055487
bs1,182.9,2,181.5,2,2,6,Pre-Drought,bs,1,0,14.77360353,3.693400882
bs1,12.6,2,12.6,2,2,1,Pre-Drought,bs,1,0,0.022977809,0.005744452
bs1,29.5,4,29.5,2,4,2,Pre-Drought,bs,1,0,0.151074008,0.037768502
bs1,46.7,4,43.2,2,5,3,Pre-Drought,bs,1,0,0.479419068,0.119854767
bs1,76.9,2,66.8,2,4,4,Pre-Drought,bs,1,0,2.185011063,0.546252766
bs1,44.8,5,43.7,2,5,3,Pre-Drought,bs,1,0,0.431994638,0.107998659
bs1,50.5,5,49.5,2,5,3,Pre-Drought,bs,1,0,0.583262318,0.14581558
bs1,91.4,4,91.4,2,4,5,Pre-Drought,bs,1,0,2.569650848,0.642412712
bs1,60.5,4,60.5,2,4,4,Pre-Drought,bs,1,0,0.916818558,0.22920464
bs1,63.8,4,68.2,2,4,4,Pre-Drought,bs,1,0,0.865484612,0.216371153
bs1,46.7,4,37.5,2,4,3,Pre-Drought,bs,1,0,0.479419068,0.119854767
bs1,90.4,2,85.5,2,4,5,Pre-Drought,bs,1,0,3.264594162,0.81614854
bs1,31.1,1,28.2,2,3,2,Pre-Drought,bs,1,0,0.242660447,0.060665112
bs1,26.8,5,26.4,2,5,2,Pre-Drought,bs,1,0,0.118572158,0.029643039
bs1,107.6,5,107.6,2,5,6,Pre-Drought,bs,1,0,3.860047683,0.965011921
bs1,83.7,5,79.9,2,5,5,Pre-Drought,bs,1,0,2.063009956,0.515752489
bs1,38.1,2,38.5,2,2,2,Pre-Drought,bs,1,0,0.281845021,0.070461255
bs1,79.4,4,71.3,2,4,4,Pre-Drought,bs,1,0,1.479781854,0.369945463
bs1,26.9,5,27.2,2,5,2,Pre-Drought,bs,1,0,0.119692766,0.029923191
bs1,24.5,4,24.4,2,4,2,Pre-Drought,bs,1,0,0.094510939,0.023627735
bs1,25.9,4,25.3,2,4,2,Pre-Drought,bs,1,0,0.087437831,0.021859458
bs1,13.1,5,12.9,2,5,1,Pre-Drought,bs,1,0,0.019180621,0.004795155
bs1,23.2,3,22.5,2,3,2,Pre-Drought,bs,1,0,0.077115277,0.019278819
bs1,62.6,4,20.1,2,4,4,Pre-Drought,bs,1,0,0.998497249,0.249624312
bs1,65.4,2,60.8,2,4,4,Pre-Drought,bs,1,0,1.461498319,0.36537458
bs1,139.3,4,123.2,2,5,6,Pre-Drought,bs,1,0,7.344712638,1.83617816
bs1,19.5,2,19.5,2,2,1,Pre-Drought,bs,1,0,0.06188221,0.015470552
bs3,18,1,16.1,2,4,1,Pre-Drought,bs,1,0,0.090581811,0.022645453
bs3,13,1,11.4,2,1,1,Pre-Drought,bs,1,0,0.026242962,0.00656074
bs3,56.9,1,62.1,2,1,3,Pre-Drought,bs,1,0,1.084583378,0.271145845
bs3,18.4,4,19.7,2,4,1,Pre-Drought,bs,1,0,0.039646399,0.0099116
bs3,22,2,22.6,2,2,2,Pre-Drought,bs,1,0,0.084739899,0.021184975
bs3,23.1,1,23.7,2,2,2,Pre-Drought,bs,1,0,0.116170598,0.029042649
bs3,67.9,1,73.3,2,4,4,Pre-Drought,bs,1,0,1.6810707,0.420267675
bs3,50.8,1,51.9,2,3,3,Pre-Drought,bs,1,0,0.818773453,0.204693363
bs3,57.2,4,60.3,2,5,3,Pre-Drought,bs,1,0,0.796776983,0.199194246
bs3,21.4,1,23.2,2,1,2,Pre-Drought,bs,1,0,0.137862344,0.034465586
bs3,20.9,3,22,2,3,2,Pre-Drought,bs,1,0,0.060573948,0.015143487
bs3,18.4,2,18.4,2,2,1,Pre-Drought,bs,1,0,0.093682614,0.023420654
bs3,15.4,1,16,2,1,1,Pre-Drought,bs,1,0,0.062038138,0.015509535
bs3,24.7,2,24.7,2,2,2,Pre-Drought,bs,1,0,0.191784476,0.047946119
bs3,60.7,1,65.3,2,3,4,Pre-Drought,bs,1,0,1.273140931,0.318285233
bs3,18.6,4,20.1,2,4,1,Pre-Drought,bs,1,0,0.061061864,0.015265466
bs3,31.9,1,33.1,2,1,2,Pre-Drought,bs,1,0,0.363586999,0.09089675
bs3,28.8,1,28.8,2,2,2,Pre-Drought,bs,1,0,0.200599626,0.050149907
bs3,29.1,1,30.1,2,2,2,Pre-Drought,bs,1,0,0.205816172,0.051454043
bs3,20.5,2,20.6,2,2,2,Pre-Drought,bs,1,0,0.069306323,0.017326581
bs3,17.8,2,18.7,2,2,1,Pre-Drought,bs,1,0,0.050325495,0.012581374
bs3,17.4,2,19.5,2,4,1,Pre-Drought,bs,1,0,0.054429004,0.013607251
bs3,48.5,3,45.7,2,3,3,Pre-Drought,bs,1,0,0.599233116,0.149808279
bs3,137.7,3,132.7,2,3,6,Pre-Drought,bs,1,0,6.469858084,1.617464521
bs3,18.6,3,17,2,3,1,Pre-Drought,bs,1,0,0.071100721,0.01777518
bs3,138.6,2,141,2,3,6,Pre-Drought,bs,1,0,7.518585979,1.879646495
bs3,22.8,3,19.7,2,3,2,Pre-Drought,bs,1,0,0.074078152,0.018519538
bs3,23,2,23,2,3,2,Pre-Drought,bs,1,0,0.089941277,0.022485319
bs3,21.5,2,21.3,2,2,2,Pre-Drought,bs,1,0,0.077201726,0.019300432
bs3,8.6,2,9.7,2,2,1,Pre-Drought,bs,1,0,0.009375725,0.002343931
bs3,17.3,2,16.6,2,2,1,Pre-Drought,bs,1,0,0.080633606,0.020158401
bs3,78.3,1,79.2,2,4,4,Pre-Drought,bs,1,0,2.393682836,0.598420709
bs3,5,2,5,2,3,1,Pre-Drought,bs,1,0,0.002761458,0.000690365
bs3,20.3,3,19.6,2,3,2,Pre-Drought,bs,1,0,0.089375245,0.022343811
bs3,25.5,3,25.5,2,3,2,Pre-Drought,bs,1,0,0.16139488,0.04034872
bs3,17.8,4,17.2,2,4,1,Pre-Drought,bs,1,0,0.054363844,0.013590961
bs3,28,1,28,2,1,2,Pre-Drought,bs,1,0,0.264849756,0.066212439
bs3,22.8,2,23.4,2,3,2,Pre-Drought,bs,1,0,0.157845104,0.039461276
bs3,48.2,4,47.1,2,4,3,Pre-Drought,bs,1,0,0.518960546,0.129740137
bs3,64.9,2,64.1,2,4,4,Pre-Drought,bs,1,0,1.433913241,0.35847831
bs3,27.1,1,27.8,2,3,2,Pre-Drought,bs,1,0,0.17253381,0.043133452
bs3,71.6,1,77.1,2,3,4,Pre-Drought,bs,1,0,1.917464336,0.479366084
bs3,13.5,2,14.4,2,2,1,Pre-Drought,bs,1,0,0.028926344,0.007231586
bs3,40.5,3,42,2,3,3,Pre-Drought,bs,1,0,0.38125725,0.095314313
bs3,33.6,4,34.2,2,5,2,Pre-Drought,bs,1,0,0.209689356,0.052422339
bs3,16,4,90.4,2,4,1,Pre-Drought,bs,1,0,0.032009622,0.008002405
bs3,125.5,4,128,2,4,6,Pre-Drought,bs,1,0,4.536903687,1.134225922
bs3,134.8,3,185.2,2,5,6,Pre-Drought,bs,1,0,4.286802859,1.071700715
bs3,36.4,4,36.2,2,5,2,Pre-Drought,bs,1,0,0.256463595,0.064115899
bs3,20.1,3,21,2,3,2,Pre-Drought,bs,1,0,0.065067188,0.016266797
bs3,86.3,1,90.1,2,4,5,Pre-Drought,bs,1,0,3.046800408,0.761700102
bs3,17.6,2,17.6,2,3,1,Pre-Drought,bs,1,0,0.055999619,0.013999905
bs3,19.8,2,20.6,2,3,1,Pre-Drought,bs,1,0,0.064060316,0.016015079
bs3,62.4,2,65,2,4,4,Pre-Drought,bs,1,0,1.30066252,0.32516563
bs3,32.8,5,32.5,2,5,2,Pre-Drought,bs,1,0,0.197346975,0.049336744
bs3,42.6,3,43.4,2,3,3,Pre-Drought,bs,1,0,0.432840749,0.108210187
bs3,29.9,1,31.5,2,3,2,Pre-Drought,bs,1,0,0.220119885,0.055029971
bs3,44.4,5,41.5,2,5,3,Pre-Drought,bs,1,0,0.422384527,0.105596132
bs3,178.5,4,188.5,2,5,6,Pre-Drought,bs,1,0,7.127615992,1.781903998
bs3,67.5,3,67.9,2,3,4,Pre-Drought,bs,1,0,1.370438862,0.342609715
bs3,58.4,3,58.1,2,4,3,Pre-Drought,bs,1,0,0.954103722,0.238525931
bs3,6.9,1,11,2,1,1,Pre-Drought,bs,1,0,0.006325823,0.001581456
bs3,12.5,1,12.2,2,1,1,Pre-Drought,bs,1,0,0.02402653,0.006006632
bs3,40.3,2,131.7,2,4,3,Pre-Drought,bs,1,0,0.43915827,0.109789568
bs3,86.9,5,88.2,2,5,5,Pre-Drought,bs,1,0,2.265512497,0.566378124
bs3,26.2,5,27.2,2,5,2,Pre-Drought,bs,1,0,0.111980218,0.027995055
bs3,121.8,4,111.9,2,4,6,Pre-Drought,bs,1,0,5.257179614,1.314294903
bs3,84.2,4,84.3,2,4,5,Pre-Drought,bs,1,0,2.093906425,0.523476606
bs3,79.5,5,79.5,2,5,4,Pre-Drought,bs,1,0,1.484352472,0.371088118
bs3,22,3,21.3,2,3,2,Pre-Drought,bs,1,0,0.068207365,0.017051841
bs3,49.8,4,49.8,2,5,3,Pre-Drought,bs,1,0,0.563216861,0.140804215
bs3,80.9,3,80.4,2,4,5,Pre-Drought,bs,1,0,1.761124955,0.440281239
bs3,20.4,2,21,2,2,2,Pre-Drought,bs,1,0,0.068542802,0.017135701
bs3,88.5,3,91.2,2,4,5,Pre-Drought,bs,1,0,2.69533025,0.673832563
bs3,24.3,4,25.5,2,4,2,Pre-Drought,bs,1,0,0.075479019,0.018869755
bs3,24.7,1,22.3,2,3,2,Pre-Drought,bs,1,0,0.195299248,0.048824812
bs3,29.1,1,23.5,2,3,2,Pre-Drought,bs,1,0,0.290843618,0.072710904
bs2,82.9,5,82.1,2,5,5,Pre-Drought,bs,1,0,2.014144813,0.503536203
bs2,58,4,59.5,2,4,3,Pre-Drought,bs,1,0,0.824956845,0.206239211
bs2,57.1,4,58,2,4,3,Pre-Drought,bs,1,0,0.793295561,0.19832389
bs2,61.4,5,68,2,5,4,Pre-Drought,bs,1,0,0.951314355,0.237828589
bs2,30.2,5,31.5,2,5,2,Pre-Drought,bs,1,0,0.137171875,0.034292969
bs2,13.9,2,14.6,2,3,1,Pre-Drought,bs,1,0,0.031110187,0.007777547
bs2,26.5,2,26.2,2,5,2,Pre-Drought,bs,1,0,0.154970299,0.038742575
bs2,21.9,1,23.5,2,3,2,Pre-Drought,bs,1,0,0.101795485,0.025448871
bs2,103,3,99.9,2,4,6,Pre-Drought,bs,1,0,3.935104863,0.983776216
bs2,88.6,4,91.3,2,4,5,Pre-Drought,bs,1,0,2.377724344,0.594431086
bs2,112.1,4,112.8,2,4,6,Pre-Drought,bs,1,0,4.275064011,1.068766003
bs2,158.1,3,157.5,2,3,6,Pre-Drought,bs,1,0,9.06728157,2.266820393
bs2,148.8,3,136,2,4,6,Pre-Drought,bs,1,0,9.839444666,2.459861167
bs2,22.1,1,22,2,3,2,Pre-Drought,bs,1,0,0.104112861,0.026028215
bs2,73.2,3,73.1,2,3,4,Pre-Drought,bs,1,0,1.678134896,0.419533724
bs2,52.5,3,53.2,2,3,3,Pre-Drought,bs,1,0,0.730832785,0.182708196
bs2,63.2,5,63.3,2,5,4,Pre-Drought,bs,1,0,1.022601657,0.255650414
bs2,117.9,2,118.1,2,3,6,Pre-Drought,bs,1,0,6.311710786,1.577927697
bs2,107.7,5,110.1,2,5,6,Pre-Drought,bs,1,0,2.266062268,0.566515567
bs2,64.9,5,64.9,2,5,4,Pre-Drought,bs,1,0,1.092771351,0.273192838
bs2,95.7,2,97.8,2,3,5,Pre-Drought,bs,1,0,3.760552712,0.940138178
bs2,12.9,4,13.1,2,5,1,Pre-Drought,bs,1,0,0.01843726,0.004609315
bs2,55.3,4,55.6,2,4,3,Pre-Drought,bs,1,0,0.732178297,0.183044574
bs2,16.9,2,17.2,2,2,1,Pre-Drought,bs,1,0,0.050618408,0.012654602
bs2,42.7,1,42.8,2,4,3,Pre-Drought,bs,1,0,0.532310988,0.133077747
bs2,101.9,5,79.9,2,5,6,Pre-Drought,bs,1,0,3.370248669,0.842562167
bs2,60.9,5,59.5,2,5,4,Pre-Drought,bs,1,0,0.932056121,0.23301403
bs2,56.9,5,56.9,2,5,3,Pre-Drought,bs,1,0,0.786360004,0.196590001
bs2,16.6,2,16,2,3,1,Pre-Drought,bs,1,0,0.042960188,0.010740047
bs2,20.3,3,18.7,2,4,2,Pre-Drought,bs,1,0,0.056622272,0.014155568
bs2,15.8,4,14,2,4,1,Pre-Drought,bs,1,0,0.030997527,0.007749382
bs2,111,5,121.2,2,5,6,Pre-Drought,bs,1,0,2.426777528,0.606694382
bs2,101.6,4,105.2,2,4,6,Pre-Drought,bs,1,0,3.345563199,0.8363908
bs2,162.4,2,162.4,2,2,6,Pre-Drought,bs,1,0,11.0599332,2.764983299
bs2,60.1,2,60,2,4,4,Pre-Drought,bs,1,0,1.184861037,0.296215259
bs2,116.5,2,122.3,2,2,6,Pre-Drought,bs,1,0,6.127311897,1.531827974
bs2,18.5,3,18.5,2,3,1,Pre-Drought,bs,1,0,0.045651588,0.011412897
bs2,69,5,69,2,5,4,Pre-Drought,bs,1,0,1.2735843,0.318396075
bs2,78.6,1,78.6,2,1,4,Pre-Drought,bs,1,0,2.41649127,0.604122817
bs2,47,4,47.4,2,4,3,Pre-Drought,bs,1,0,0.487177913,0.121794478
bs2,63.6,3,64.6,2,3,4,Pre-Drought,bs,1,0,1.180996722,0.295249181
bs2,98.4,5,104.1,2,5,5,Pre-Drought,bs,1,0,3.088957062,0.772239266
bs2,91.6,5,89.7,2,5,5,Pre-Drought,bs,1,0,1.568703859,0.392175965
uc1,13.3,2,,,,1,Pre-Drought,uc,1,1,0.027869774,0.006967443
uc1,47.5,4,41.2,2,4,3,Pre-Drought,uc,1,0,0.500274979,0.125068745
uc1,27.6,4,25.6,2,4,2,Pre-Drought,uc,1,0,0.127714138,0.031928534
uc1,14.5,4,15.2,2,4,1,Pre-Drought,uc,1,0,0.024885921,0.00622148
uc1,71.9,5,61.1,2,5,4,Pre-Drought,uc,1,0,1.160328263,0.290082066
uc1,123.5,4,,,,6,Pre-Drought,uc,1,1,5.441892009,1.360473002
uc1,29,5,,,,2,Pre-Drought,uc,1,1,0.144698969,0.036174742
uc1,21.3,4,21.2,2,4,2,Pre-Drought,uc,1,0,0.066298511,0.016574628
uc1,10.9,4,11,2,4,1,Pre-Drought,uc,1,0,0.011944182,0.002986046
uc1,22.1,3,21.7,2,3,2,Pre-Drought,uc,1,0,0.082770955,0.020692739
uc1,14.7,1,,,,1,Pre-Drought,uc,1,1,0.037956011,0.009489003
uc1,79,4,,,,4,Pre-Drought,uc,1,1,1.785858049,0.446464512
uc1,35.6,3,31.6,2,3,2,Pre-Drought,uc,1,0,0.275731347,0.068932837
uc1,129.9,5,124.5,2,5,6,Pre-Drought,uc,1,0,4.935622764,1.233905691
uc1,137.2,3,130.3,2,4,6,Pre-Drought,uc,1,0,8.039055763,2.009763941
uc1,17.9,3,15.9,2,3,1,Pre-Drought,uc,1,0,0.048455487,0.012113872
uc1,111.6,5,98,2,5,6,Pre-Drought,uc,1,0,4.227698621,1.056924655
uc1,93,5,88.2,2,5,5,Pre-Drought,uc,1,0,2.683337707,0.670834427
uc1,69.9,3,68.6,2,3,4,Pre-Drought,uc,1,0,1.495467939,0.373866985
uc1,49.4,5,48.8,2,5,3,Pre-Drought,uc,1,0,0.551949794,0.137987448
uc1,41.8,4,,,,3,Pre-Drought,uc,1,1,0.363033283,0.090758321
uc1,64.7,4,,,,4,Pre-Drought,uc,1,1,1.084371552,0.271092888
uc1,42.4,4,43.9,2,4,3,Pre-Drought,uc,1,0,0.376254866,0.094063716
uc1,160.2,4,157,2,5,6,Pre-Drought,uc,1,0,10.40210122,2.600525305
uc1,107.9,4,107.8,2,4,6,Pre-Drought,uc,1,0,3.88693066,0.971732665
uc1,101.2,5,88.3,2,5,6,Pre-Drought,uc,1,0,3.312817629,0.828204407
uc1,159.2,4,160.1,2,5,6,Pre-Drought,uc,1,0,10.24123236,2.560308091
uc1,20.8,4,20.7,2,4,2,Pre-Drought,uc,1,0,0.054356905,0.013589226
uc1,9.9,3,10,2,3,1,Pre-Drought,uc,1,0,0.010586086,0.002646521
uc1,9.3,2,9.2,2,4,1,Pre-Drought,uc,1,0,0.0114055,0.002851375
uc1,6.1,2,,,,1,Pre-Drought,uc,1,1,0.003950694,0.000987673
uc1,116.8,2,114.2,2,5,6,Pre-Drought,uc,1,0,6.166551318,1.54163783
uc1,117.4,4,117.6,2,4,6,Pre-Drought,uc,1,0,4.796660698,1.199165175
uc1,36.2,3,36.1,2,3,2,Pre-Drought,uc,1,0,0.287566658,0.071891665
uc1,139,5,,,,6,Pre-Drought,uc,1,1,5.823834856,1.455958714
uc1,7.7,4,,,,1,Pre-Drought,uc,1,1,0.004835177,0.001208794
uc1,107.8,5,,,,6,Pre-Drought,uc,1,1,3.87795729,0.969489322
uc1,18.9,4,18.6,2,4,1,Pre-Drought,uc,1,0,0.048937031,0.012234258
uc1,8.5,1,,,,1,Pre-Drought,uc,1,1,0.009807505,0.002451876
uc1,142.7,5,32.8,2,5,6,Pre-Drought,uc,1,0,7.79925092,1.94981273
uc1,6.7,2,,,,1,Pre-Drought,uc,1,1,0.005006753,0.001251688
uc1,42.3,5,,,,3,Pre-Drought,uc,1,1,0.374031641,0.09350791
uc1,19.9,3,19.4,2,3,1,Pre-Drought,uc,1,0,0.063435361,0.01585884
uc1,80.2,4,71.2,2,4,5,Pre-Drought,uc,1,0,1.516579721,0.37914493
uc1,143.5,3,129.1,2,5,6,Pre-Drought,uc,1,0,8.989909003,2.247477251
uc1,115.8,5,117.7,2,5,6,Pre-Drought,uc,1,0,4.635415313,1.158853828
uc1,11.1,2,,,,1,Pre-Drought,uc,1,1,0.017750079,0.00443752
uc1,138.4,5,97.1,2,5,6,Pre-Drought,uc,1,0,7.227112911,1.806778228
uc1,86,5,82.2,2,5,5,Pre-Drought,uc,1,0,2.207413111,0.551853278
uc1,10.8,3,11.6,2,5,1,Pre-Drought,uc,1,0,0.013261712,0.003315428
uc1,6.6,2,,,,1,Pre-Drought,uc,1,1,0.004820451,0.001205113
uc1,105.8,4,106.3,2,4,6,Pre-Drought,uc,1,0,3.701082175,0.925270544
uc1,110.2,5,109.9,2,5,6,Pre-Drought,uc,1,0,4.09674763,1.024186907
uc1,105.5,4,108.3,2,5,6,Pre-Drought,uc,1,0,3.674975241,0.91874381
uc1,130.2,4,116.9,2,5,6,Pre-Drought,uc,1,0,6.207319692,1.551829923
uc1,43.2,5,,,,3,Pre-Drought,uc,1,1,0.394324832,0.098581208
uc1,11.1,1,11.2,2,3,1,Pre-Drought,uc,1,0,0.018954434,0.004738608
uc1,30.7,3,27.3,2,3,2,Pre-Drought,uc,1,0,0.189927407,0.047481852
uc1,38.8,3,38.9,2,3,2,Pre-Drought,uc,1,0,0.342330125,0.085582531
uc1,39,4,36.9,2,4,2,Pre-Drought,uc,1,0,0.30502177,0.076255442
uc1,106.3,4,103.3,2,4,6,Pre-Drought,uc,1,0,3.744839162,0.93620979
uc1,10.8,4,,,,1,Pre-Drought,uc,1,1,0.011662986,0.002915747
uc1,110.6,4,109.4,2,4,6,Pre-Drought,uc,1,0,4.133911301,1.033477825
uc1,17.8,3,,,,1,Pre-Drought,uc,1,1,0.047769103,0.011942276
uc1,19.6,3,,,,1,Pre-Drought,uc,1,1,0.06103391,0.015258477
uc1,83,5,72.9,2,5,5,Pre-Drought,uc,1,0,2.020214733,0.505053683
uc1,117.2,5,113.7,2,5,6,Pre-Drought,uc,1,0,3.837998036,0.959499509
uc1,14.5,2,,,,1,Pre-Drought,uc,1,1,0.030609172,0.007652293
uc1,139.7,4,134.5,2,5,6,Pre-Drought,uc,1,0,7.397343298,1.849335825
uc1,35.8,4,36,2,4,2,Pre-Drought,uc,1,0,0.245965631,0.061491408
uc1,16.2,4,16.8,2,4,1,Pre-Drought,uc,1,0,0.033041223,0.008260306
uc1,15.1,4,,,,1,Pre-Drought,uc,1,1,0.027607053,0.006901763
uc1,9.8,1,,,,1,Pre-Drought,uc,1,1,0.013934835,0.003483709
uc1,44.3,5,39.9,2,5,3,Pre-Drought,uc,1,0,0.42000215,0.105000537
uc1,29.3,1,30.1,2,3,2,Pre-Drought,uc,1,0,0.209338374,0.052334593
uc1,94.6,4,153.2,2,4,5,Pre-Drought,uc,1,0,2.79997516,0.69999379
uc1,9.5,3,,,,1,Pre-Drought,uc,1,1,0.009511146,0.002377787
uc1,5.4,2,,,,1,Pre-Drought,uc,1,1,0.002900157,0.000725039
uc1,18.8,3,18.8,2,4,1,Pre-Drought,uc,1,0,0.054898648,0.013724662
uc1,176.8,4,119,2,5,6,Pre-Drought,uc,1,0,13.29490501,3.323726253
uc1,127.8,4,126.8,2,4,6,Pre-Drought,uc,1,0,5.926217778,1.481554444
uc1,13.4,3,14.3,2,4,1,Pre-Drought,uc,1,0,0.023115914,0.005778979
uc1,82.8,5,55.9,2,5,5,Pre-Drought,uc,1,0,2.008085795,0.502021449
uc1,20,3,25.5,2,3,1,Pre-Drought,uc,1,0,0.05605043,0.014012608
uc1,5.5,3,4.5,2,3,1,Pre-Drought,uc,1,0,0.002257987,0.000564497
uc1,18.2,5,,,,1,Pre-Drought,uc,1,1,0.044456346,0.011114086
uc1,118.6,3,116.2,2,4,6,Pre-Drought,uc,1,0,5.592512253,1.398128063
uc1,125.5,5,87.2,2,5,6,Pre-Drought,uc,1,0,5.664094213,1.416023553
uc1,122.9,5,,,,6,Pre-Drought,uc,1,1,5.376264432,1.344066108
uc1,15.8,2,15.8,2,2,1,Pre-Drought,uc,1,0,0.042808243,0.010702061
uc1,115.2,4,107.4,2,4,6,Pre-Drought,uc,1,0,4.57579529,1.143948822
uc1,42.2,4,,,,3,Pre-Drought,uc,1,1,0.371816279,0.09295407
uc1,89,5,83.5,2,5,5,Pre-Drought,uc,1,0,2.404598868,0.601149717
uc1,125.7,3,122.6,2,4,6,Pre-Drought,uc,1,0,6.464191852,1.616047963
uc1,103.9,4,100.5,2,5,6,Pre-Drought,uc,1,0,3.537596707,0.884399177
uc1,133.1,5,118.5,2,5,6,Pre-Drought,uc,1,0,6.557413627,1.639353407
uc1,61.2,3,,,,4,Pre-Drought,uc,1,1,1.072686791,0.268171698
uc1,123.9,4,97.2,2,5,6,Pre-Drought,uc,1,0,5.48590807,1.371477017
uc1,66.2,4,68.1,2,4,4,Pre-Drought,uc,1,0,1.148316638,0.287079159
uc1,6.4,1,6.9,2,2,1,Pre-Drought,uc,1,0,0.004873311,0.001218328
uc1,87.6,5,70.8,2,5,5,Pre-Drought,uc,1,0,2.311325269,0.577831317
uc1,9.4,4,,,,1,Pre-Drought,uc,1,1,0.008138046,0.002034512
uc1,7.1,3,,,,1,Pre-Drought,uc,1,1,0.00444174,0.001110435
uc1,5.2,3,,,,1,Pre-Drought,uc,1,1,0.001943732,0.000485933
uc2,21.1,4,,,,2,Pre-Drought,uc,1,1,0.056330897,0.014082724
uc2,54.2,4,,,,3,Pre-Drought,uc,1,1,0.696260598,0.17406515
